order_id (unique),product_id,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_type_2,,,,
3463,P0420,S0058,19-Mar-17,0,0,4,0.6,PR14,PR03,,,,
3464,P0332,S0095,19-Mar-17,0,0,5,37.9,PR14,PR03,,,,
3465,P0695,S0013,19-Mar-17,0,0,1,5.25,PR14,PR03,,,,
3466,P0348,S0078,19-Mar-17,1,2.13,4,2.3,PR14,PR03,,,,
3467,P0171,S0067,19-Mar-17,0,0,2,11.9,PR14,PR03,,,,
3468,P0178,S0138,19-Mar-17,0,0,2,12.75,PR14,PR03,,,,
3469,P0690,S0024,19-Mar-17,1,12.63,10,14.9,PR14,PR03,,,,
3470,P0587,S0073,19-Mar-17,0,0,19,3.99,PR14,PR03,,,,
3471,P0260,S0053,19-Mar-17,0,0,4,16.5,PR14,PR03,,,,
3472,P0116,S0115,19-Mar-17,1,0.79,160,0.85,PR14,PR03,,,,
3473,P0258,S0026,19-Mar-17,0,0,11,7.1,PR14,PR03,,,,
3474,P0062,S0125,20-Mar-17,0,0,5,24.9,PR14,PR03,,,,
3475,P0241,S0013,20-Mar-17,0,0,4,12.95,PR14,PR03,,,,
3476,P0054,S0106,20-Mar-17,0,0,6,3.95,PR14,PR03,,,,
3477,P0348,S0021,20-Mar-17,0,0,6,2.3,PR14,PR03,,,,
3478,P0652,S0144,20-Mar-17,0,0,10,4.45,PR14,PR03,,,,
3479,P0510,S0104,20-Mar-17,0,0,19,20.5,PR14,PR03,,,,
3480,P0333,S0032,20-Mar-17,0,0,10,1.85,PR14,PR03,,,,
3481,P0197,S0031,20-Mar-17,0,0,12,3.5,PR14,PR03,,,,
3482,P0572,S0023,20-Mar-17,0,0,9,1,PR14,PR03,,,,
3483,P0689,S0077,20-Mar-17,0,0,6,28.9,PR14,PR03,,,,
3484,P0417,S0011,20-Mar-17,0,0,8,7.9,PR14,PR03,,,,
3485,P0499,S0086,20-Mar-17,0,0,14,0.75,PR14,PR03,,,,
3486,P0116,S0039,20-Mar-17,0,0,23,0.85,PR14,PR03,,,,
3487,P0572,S0084,20-Mar-17,0,0,17,1,PR14,PR03,,,,
3488,P0051,S0013,20-Mar-17,2,1.3,26,0.7,PR14,PR03,,,,
3489,P0223,S0138,20-Mar-17,0,0,7,7.5,PR14,PR03,,,,
3490,P0103,S0091,20-Mar-17,0,0,20,2.65,PR14,PR03,,,,
3491,P0296,S0022,20-Mar-17,0,0,31,0.75,PR14,PR03,,,,
3492,P0569,S0089,20-Mar-17,0,0,12,2.7,PR14,PR03,,,,
3493,P0436,S0031,20-Mar-17,0,0,7,3.5,PR14,PR03,,,,
3494,P0116,S0094,20-Mar-17,0,0,37,0.85,PR14,PR03,,,,
3495,P0642,S0002,20-Mar-17,0,0,18,2.5,PR14,PR03,,,,
3496,P0204,S0020,20-Mar-17,0,0,26,5.9,PR14,PR03,,,,
3497,P0152,S0095,20-Mar-17,0,0,61,13.95,PR14,PR03,,,,
3498,P0533,S0090,20-Mar-17,0,0,27,7.75,PR14,PR03,,,,
3499,P0201,S0104,20-Mar-17,0,0,8,14.9,PR05,PR03,,,,
3500,P0499,S0050,20-Mar-17,0,0,23,0.75,PR14,PR03,,,,
3501,P0325,S0080,20-Mar-17,0,0,14,9.25,PR14,PR03,,,,
3502,P0015,S0082,20-Mar-17,0,0,8,2.6,PR14,PR03,,,,
3503,P0017,S0008,20-Mar-17,0,0,29,1.49,PR14,PR03,,,,
3504,P0712,S0038,20-Mar-17,0,0,25,21.5,PR14,PR03,,,,
3505,P0024,S0066,20-Mar-17,0,0,35,1.9,PR14,PR03,,,,
3506,P0665,S0049,20-Mar-17,0,0,3,10.75,PR14,PR03,,,,
3507,P0470,S0020,20-Mar-17,0,0,7,17.9,PR14,PR03,,,,
3508,P0197,S0093,20-Mar-17,0,0,11,3.5,PR14,PR03,,,,
3509,P0286,S0002,20-Mar-17,0,0,14,1,PR14,PR03,,,,
3510,P0438,S0138,20-Mar-17,20,4.63,63,0.25,PR14,PR03,,,,
3511,P0261,S0034,20-Mar-17,0,0,35,4.75,PR14,PR03,,,,
3512,P0171,S0108,20-Mar-17,0,0,4,11.9,PR14,PR03,,,,
3513,P0536,S0084,20-Mar-17,2,5.83,29,3.15,PR14,PR03,,,,
3514,P0364,S0121,20-Mar-17,5 sales,4.63,0,NA,PR14,PR03,,,,
3515,P0312,S0020,20-Mar-17,0,0,10,15.9,PR14,PR03,,,,
3516,P0129,S0031,20-Mar-17,1,25.38,31,29.95,PR14,PR03,,,,
3517,P0017,S0112,20-Mar-17,36 sales,33.33,0,NA,PR14,PR03,,,,
3518,P0165,S0082,20-Mar-17,0,0,12,1.4,PR14,PR03,,,,
3519,P0614,S0031,20-Mar-17,0,0,5,15.9,PR14,PR03,,,,
3520,P0651,S0066,20-Mar-17,0,0,4,8.25,PR14,PR03,,,,
3521,P0664,S0063,20-Mar-17,1,1.16,10,1.25,PR14,PR03,,,,
3522,P0312,S0031,20-Mar-17,0,0,21,15.9,PR14,PR03,,,,
3523,P0185,S0072,20-Mar-17,1 sales,0.75,0,NA,PR14,PR03,,,,
3524,P0018,S0058,21-Mar-17,0,0,1,2.25,PR14,PR03,,,,
3525,P0261,S0131,21-Mar-17,0,0,17,4.75,PR14,PR03,,,,
3526,P0296,S0004,21-Mar-17,0,0,2,0.75,PR14,PR03,,,,
3527,P0130,S0024,21-Mar-17,0,0,10,9.75,PR14,PR03,,,,
3528,P0437,S0002,21-Mar-17,0,0,8,10.9,PR14,PR03,,,,
3529,P0690,S0113,21-Mar-17,0,0,6,14.9,PR14,PR03,,,,
3530,P0263,S0085,21-Mar-17,0,0,9,16.95,PR14,PR03,,,,
3531,P0015,S0143,21-Mar-17,0,0,8,2.85,PR14,PR03,,,,
3532,P0718,S0001,21-Mar-17,0,0,10,13,PR14,PR03,,,,
3533,P0287,S0105,21-Mar-17,0,0,9,7.95,PR14,PR03,,,,
3534,P0737,S0026,21-Mar-17,0,0,9,9.95,PR06,PR03,,,,
3535,P0510,S0020,21-Mar-17,0,0,11,20.5,PR14,PR03,,,,
3536,P0114,S0062,21-Mar-17,1,0.42,25,0.45,PR14,PR03,,,,
3537,P0131,S0021,21-Mar-17,0,0,19,2.25,PR14,PR03,,,,
3538,P0196,S0123,21-Mar-17,0,0,10,8.9,PR14,PR03,,,,
3539,P0514,S0083,21-Mar-17,0,0,2,8.9,PR14,PR03,,,,
3540,P0297,S0020,21-Mar-17,0,0,4,14.95,PR14,PR03,,,,
3541,P0665,S0018,21-Mar-17,0,0,4,10.75,PR14,PR03,,,,
3542,P0642,S0084,21-Mar-17,0,0,14,2.5,PR14,PR03,,,,
3543,P0614,S0130,21-Mar-17,0,0,2,15.9,PR14,PR03,,,,
3544,P0406,S0104,21-Mar-17,0,0,18,9.95,PR14,PR03,,,,
3545,P0046,S0056,21-Mar-17,0,0,11,34.5,PR14,PR03,,,,
3546,P0148,S0113,21-Mar-17,0,0,5,5.75,PR14,PR03,,,,
3547,P0611,S0113,21-Mar-17,0,0,3,15,PR14,PR03,,,,
3548,P0286,S0048,21-Mar-17,1 sales,1.02,0,NA,PR14,PR03,,,,
3549,P0055,S0015,21-Mar-17,1,3.24,25,3.5,PR14,PR03,,,,
3550,P0679,S0104,21-Mar-17,0,0,17,41.9,PR14,PR03,,,,
3551,P0054,S0137,21-Mar-17,1,3.66,3,3.95,PR14,PR03,,,,
3552,P0408,S0096,21-Mar-17,0,0,5,29.9,PR14,PR03,,,,
3553,P0364,S0052,21-Mar-17,1,0.93,84,1,PR14,PR03,,,,
3554,P0241,S0010,21-Mar-17,0,0,4,12.95,PR14,PR03,,,,
3555,P0148,S0085,21-Mar-17,0,0,9,5.75,PR14,PR03,,,,
3556,P0275,S0008,21-Mar-17,0,0,7,2.45,PR14,PR03,,,,
3557,P0356,S0053,21-Mar-17,0,0,26,2.5,PR14,PR03,,,,
3558,P0080,S0138,21-Mar-17,0,0,1,7.9,PR06,PR03,,,,
3559,P0277,S0062,21-Mar-17,0,0,19,3.95,PR10,PR03,,,,
3560,P0333,S0043,21-Mar-17,1,1.71,26,1.85,PR14,PR03,,,,
3561,P0438,S0055,21-Mar-17,0,0,39,0.25,PR14,PR03,,,,
3562,P0663,S0110,21-Mar-17,1,3.66,8,3.95,PR03,PR03,,,,
3563,P0663,S0122,21-Mar-17,1,3.66,30,3.95,PR03,PR03,,,,
3564,P0503,S0138,21-Mar-17,0,0,11,17.5,PR14,PR03,,,,
3565,P0613,S0065,21-Mar-17,0,0,8,6.45,PR14,PR03,,,,
3566,P0608,S0082,21-Mar-17,0,0,9,9.9,PR05,PR03,,,,
3567,P0275,S0088,21-Mar-17,0,0,47,2.45,PR14,PR03,,,,
3568,P0282,S0088,21-Mar-17,0,0,23,1.9,PR14,PR03,,,,
3569,P0574,S0091,21-Mar-17,1,1.48,15,1.6,PR14,PR03,,,,
3570,P0543,S0051,21-Mar-17,0,0,25,2.5,PR14,PR03,,,,
3571,P0035,S0103,21-Mar-17,1,2.73,8,2.95,PR14,PR03,,,,
3572,P0543,S0040,21-Mar-17,0,0,17,2.5,PR14,PR03,,,,
3573,P0635,S0126,21-Mar-17,0,0,3,4.75,PR14,PR03,,,,
3574,P0642,S0135,22-Mar-17,0,0,12,2.5,PR14,PR03,,,,
3575,P0382,S0102,22-Mar-17,0,0,11,18.95,PR14,PR03,,,,
3576,P0083,S0013,22-Mar-17,0,0,3,7.45,PR14,PR03,,,,
3577,P0664,S0026,22-Mar-17,1,1.16,22,1.25,PR14,PR03,,,,
3578,P0070,S0052,22-Mar-17,0,0,15,6.25,PR14,PR03,,,,
3579,P0655,S0113,22-Mar-17,0,0,2,72.5,PR14,PR03,,,,
3580,P0229,S0026,22-Mar-17,0,0,5,7.95,PR14,PR03,,,,
3581,P0005,S0031,22-Mar-17,0,0,6,33.9,PR14,PR03,,,,
3582,P0201,S0011,22-Mar-17,0,0,2,14.9,PR05,PR03,,,,
3583,P0089,S0043,22-Mar-17,0,0,3,5.99,PR14,PR03,,,,
3584,P0171,S0060,22-Mar-17,0,0,8,11.9,PR14,PR03,,,,
3585,P0321,S0056,22-Mar-17,0,0,9,11.95,PR14,PR03,,,,
3586,P0144,S0066,22-Mar-17,0,0,9,4.95,PR14,PR03,,,,
3587,P0637,S0097,22-Mar-17,0,0,2,27.95,PR14,PR03,,,,
3588,P0663,S0142,22-Mar-17,2,7.31,13,3.95,PR03,PR03,,,,
3589,P0671,S0035,22-Mar-17,0,0,5,3.25,PR10,PR03,,,,
3590,P0664,S0105,22-Mar-17,1,1.16,17,1.25,PR14,PR03,,,,
3591,P0125,S0040,22-Mar-17,1,2.73,8,2.95,PR14,PR03,,,,
3592,P0415,S0094,22-Mar-17,0,0,13,6.25,PR14,PR03,,,,
3593,P0737,S0050,22-Mar-17,0,0,8,9.95,PR06,PR03,,,,
3594,P0681,S0089,22-Mar-17,0,0,7,9.9,PR14,PR03,,,,
3595,P0311,S0117,22-Mar-17,1,1,1,1,PR14,PR03,,,,
3596,P0584,S0062,22-Mar-17,0,0,7,11.45,PR10,PR03,,,,
3597,P0353,S0010,22-Mar-17,0,0,4,9.5,PR05,PR03,,,,
3598,P0665,S0045,22-Mar-17,0,0,7,10.75,PR14,PR03,,,,
3599,P0390,S0090,22-Mar-17,0,0,6,11.9,PR14,PR03,,,,
3600,P0261,S0116,22-Mar-17,1,4.4,25,4.75,PR14,PR03,,,,
3601,P0703,S0108,22-Mar-17,0,0,9,69.9,PR14,PR03,,,,
3602,P0608,S0048,22-Mar-17,2 sales,16.78,0,NA,PR14,PR03,,,,
3603,P0055,S0032,22-Mar-17,0,0,24,3.5,PR14,PR03,,,,
3604,P0699,S0054,22-Mar-17,0,0,2,9,PR14,PR03,,,,
3605,P0057,S0142,22-Mar-17,0,0,11,14.9,PR14,PR03,,,,
3606,P0079,S0131,22-Mar-17,0,0,12,2.25,PR14,PR03,,,,
3607,P0144,S0139,22-Mar-17,1,4.58,5,4.95,PR14,PR03,,,,
3608,P0657,S0025,22-Mar-17,0,0,18,7.9,PR14,PR03,,,,
3609,P0261,S0090,22-Mar-17,1,4.4,16,4.75,PR14,PR03,,,,
3610,P0277,S0070,22-Mar-17,0,0,11,3.75,PR10,PR03,,,,
3611,P0652,S0142,22-Mar-17,0,0,8,4.45,PR14,PR03,,,,
3612,P0458,S0126,22-Mar-17,1,3.6,32,4.25,PR14,PR03,,,,
3613,P0747,S0082,22-Mar-17,0,0,2,13.25,PR14,PR03,,,,
3614,P0083,S0125,22-Mar-17,0,0,4,7.45,PR14,PR03,,,,
3615,P0574,S0083,22-Mar-17,0,0,32,1.6,PR14,PR03,,,,
3616,P0735,S0097,22-Mar-17,0,0,16,10.75,PR14,PR03,,,,
3617,P0458,S0089,22-Mar-17,0,0,5,4.25,PR14,PR03,,,,
3618,P0279,S0065,22-Mar-17,0,0,19,17.25,PR14,PR03,,,,
3619,P0017,S0040,22-Mar-17,0,0,43,1.49,PR14,PR03,,,,
3620,P0109,S0065,22-Mar-17,0,0,10,9.5,PR14,PR03,,,,
3621,P0311,S0093,22-Mar-17,0,0,2,1,PR14,PR03,,,,
3622,P0390,S0065,22-Mar-17,0,0,7,11.9,PR14,PR03,,,,
3623,P0536,S0144,22-Mar-17,0,0,10,3.15,PR14,PR03,,,,
3624,P0162,S0138,22-Mar-17,0,0,16,4.5,PR14,PR03,,,,
3625,P0099,S0012,22-Mar-17,0,0,9,10.9,PR14,PR03,,,,
3626,P0390,S0103,22-Mar-17,0,0,6,11.9,PR14,PR03,,,,
3627,P0637,S0026,22-Mar-17,0,0,3,27.95,PR14,PR03,,,,
3628,P0400,S0117,22-Mar-17,0,0,4,7.5,PR14,PR03,,,,
3629,P0283,S0040,23-Mar-17,0,0,12,23.5,PR14,PR03,,,,
3630,P0569,S0144,23-Mar-17,0,0,23,2.7,PR14,PR03,,,,
3631,P0694,S0020,23-Mar-17,0,0,8,6.55,PR14,PR03,,,,
3632,P0590,S0024,23-Mar-17,0,0,9,0.5,PR14,PR03,,,,
3633,P0055,S0130,23-Mar-17,0,0,19,3.5,PR14,PR03,,,,
3634,P0402,S0055,23-Mar-17,0,0,12,7.75,PR14,PR03,,,,
3635,P0059,S0093,23-Mar-17,0,0,1,8.95,PR14,PR03,,,,
3636,P0454,S0031,23-Mar-17,0,0,8,2.1,PR14,PR03,,,,
3637,P0018,S0025,23-Mar-17,0,0,1,2.25,PR14,PR03,,,,
3638,P0690,S0031,23-Mar-17,0,0,14,14.9,PR14,PR03,,,,
3639,P0321,S0056,23-Mar-17,0,0,9,11.95,PR14,PR03,,,,
3640,P0499,S0103,23-Mar-17,0,0,50,0.75,PR14,PR03,,,,
3641,P0582,S0066,23-Mar-17,0,0,1,9.45,PR10,PR03,,,,
3642,P0514,S0083,23-Mar-17,0,0,2,8.9,PR14,PR03,,,,
3643,P0376,S0094,23-Mar-17,0,0,11,4.95,PR14,PR03,,,,
3644,P0311,S0065,23-Mar-17,4,4,1,1,PR14,PR03,,,,
3645,P0664,S0140,23-Mar-17,0,0,88,1.25,PR14,PR03,,,,
3646,P0353,S0123,23-Mar-17,0,0,6,9.5,PR05,PR03,,,,
3647,P0435,S0117,23-Mar-17,0,0,9,27.25,PR14,PR03,,,,
3648,P0148,S0104,23-Mar-17,0,0,7,5.75,PR14,PR03,,,,
3649,P0726,S0022,23-Mar-17,0,0,27,1,PR14,PR03,,,,
3650,P0157,S0038,23-Mar-17,1,7.18,0,7.75,PR14,PR03,,,,
3651,P0569,S0023,23-Mar-17,0,0,27,2.7,PR14,PR03,,,,
3652,P0348,S0055,23-Mar-17,0,0,10,2.3,PR14,PR03,,,,
3653,P0372,S0011,23-Mar-17,0,0,50,2.9,PR14,PR03,,,,
3654,P0614,S0089,23-Mar-17,0,0,7,15.9,PR14,PR03,,,,
3655,P0664,S0097,23-Mar-17,0,0,31,1.25,PR14,PR03,,,,
3656,P0223,S0051,23-Mar-17,0,0,8,12.25,PR14,PR03,,,,
3657,P0640,S0097,23-Mar-17,0,0,7,27.9,PR14,PR03,,,,
3658,P0397,S0073,23-Mar-17,0,0,78,11.9,PR14,PR03,,,,
3659,P0551,S0115,23-Mar-17,0,0,33,1.85,PR14,PR03,,,,
3660,P0536,S0039,23-Mar-17,0,0,8,3.15,PR14,PR03,,,,
3661,P0218,S0110,23-Mar-17,0,0,2,59.9,PR14,PR03,,,,
3662,P0453,S0126,23-Mar-17,1,4.45,24,5.25,PR14,PR03,,,,
3663,P0004,S0085,23-Mar-17,0,0,21,4.5,PR14,PR03,,,,
3664,P0699,S0040,23-Mar-17,0,0,2,9,PR14,PR03,,,,
3665,P0116,S0113,23-Mar-17,0,0,88,0.85,PR14,PR03,,,,
3666,P0327,S0093,23-Mar-17,0,0,10,2.95,PR14,PR03,,,,
3667,P0195,S0098,23-Mar-17,1 sales,5.46,0,NA,PR14,PR03,,,,
3668,P0297,S0133,23-Mar-17,0 sales,0,6,NA,PR14,PR03,,,,
3669,P0705,S0008,23-Mar-17,0,0,2,14.9,PR09,PR03,,,,
3670,P0134,S0103,23-Mar-17,0,0,3,8.9,PR14,PR03,,,,
3671,P0361,S0142,23-Mar-17,0,0,8,12.9,PR14,PR03,,,,
3672,P0229,S0065,23-Mar-17,0,0,8,7.95,PR14,PR03,,,,
3673,P0137,S0085,23-Mar-17,0,0,13,23.9,PR14,PR03,,,,
3674,P0252,S0066,23-Mar-17,0,0,1,15.9,PR14,PR03,,,,
3675,P0129,S0040,24-Mar-17,0,0,116,28.25,PR14,PR03,,,,
3676,P0503,S0102,24-Mar-17,0,0,10,17.5,PR14,PR03,,,,
3677,P0079,S0012,24-Mar-17,0,0,58,2.25,PR14,PR03,,,,
3678,P0504,S0097,24-Mar-17,0,0,2,14.9,PR14,PR03,,,,
3679,P0718,S0031,24-Mar-17,2,24.07,23,13,PR14,PR03,,,,
3680,P0690,S0088,24-Mar-17,0,0,20,14.9,PR14,PR03,,,,
3681,P0657,S0083,24-Mar-17,0,0,10,7.9,PR14,PR03,,,,
3682,P0079,S0142,24-Mar-17,0,0,13,2.25,PR14,PR03,,,,
3683,P0062,S0043,24-Mar-17,0,0,7,24.9,PR14,PR03,,,,
3684,P0137,S0126,24-Mar-17,0,0,3,23.9,PR14,PR03,,,,
3685,P0712,S0117,24-Mar-17,0,0,8,21.5,PR14,PR03,,,,
3686,P0206,S0125,24-Mar-17,2,2.97,12,1.75,PR14,PR03,,,,
3687,P0165,S0001,24-Mar-17,0,0,9,1.4,PR14,PR03,,,,
3688,P0131,S0016,24-Mar-17,0,0,34,2.25,PR14,PR03,,,,
3689,P0364,S0070,24-Mar-17,6,5.56,13,1,PR14,PR03,,,,
3690,P0287,S0108,24-Mar-17,0,0,35,7.95,PR14,PR03,,,,
3691,P0311,S0056,24-Mar-17,2,2,1,1,PR14,PR03,,,,
3692,P0712,S0108,24-Mar-17,0,0,10,21.5,PR14,PR03,,,,
3693,P0712,S0097,24-Mar-17,0,0,6,21.5,PR14,PR03,,,,
3694,P0637,S0104,24-Mar-17,0,0,8,27.95,PR14,PR03,,,,
3695,P0689,S0040,24-Mar-17,0,0,10,28.9,PR14,PR03,,,,
3696,P0116,S0012,24-Mar-17,0,0,19,0.85,PR14,PR03,,,,
3697,P0400,S0010,24-Mar-17,0,0,2,7.5,PR14,PR03,,,,
3698,P0747,S0137,24-Mar-17,1,11.23,4,13.25,PR14,PR03,,,,
3699,P0525,S0025,24-Mar-17,0,0,29,2,PR14,PR03,,,,
3700,P0499,S0143,24-Mar-17,0,0,15,0.75,PR14,PR03,,,,
3701,P0602,S0102,24-Mar-17,0,0,6,9.9,PR14,PR03,,,,
3702,P0402,S0085,24-Mar-17,0,0,7,6.9,PR14,PR03,,,,
3703,P0327,S0144,24-Mar-17,0,0,13,2.95,PR14,PR03,,,,
3704,P0510,S0040,24-Mar-17,0,0,3,20.5,PR14,PR03,,,,
3705,P0206,S0116,24-Mar-17,0,0,8,1.75,PR14,PR03,,,,
3706,P0327,S0074,24-Mar-17,0,0,17,2.95,PR14,PR03,,,,
3707,P0206,S0021,24-Mar-17,0,0,7,1.75,PR14,PR03,,,,
3708,P0162,S0066,24-Mar-17,0,0,5,4.5,PR14,PR03,,,,
3709,P0297,S0055,24-Mar-17,0,0,9,14.95,PR14,PR03,,,,
3710,P0613,S0018,24-Mar-17,0,0,23,6.45,PR14,PR03,,,,
3711,P0503,S0097,24-Mar-17,0,0,9,17.5,PR14,PR03,,,,
3712,P0503,S0020,24-Mar-17,0,0,5,17.5,PR14,PR03,,,,
3713,P0737,S0094,24-Mar-17,0,0,11,9.95,PR06,PR03,,,,
3714,P0521,S0131,24-Mar-17,0,0,21,12,PR14,PR03,,,,
3715,P0427,S0045,24-Mar-17,0,0,7,2.19,PR14,PR03,,,,
3716,P0358,S0094,24-Mar-17,0,0,151,2.5,PR06,PR03,,,,
3717,P0148,S0001,24-Mar-17,0,0,6,5.75,PR14,PR03,,,,
3718,P0316,S0126,24-Mar-17,0,0,0.12,59.9,PR14,PR03,,,,
3719,P0329,S0006,24-Mar-17,0,0,11,8.5,PR14,PR03,,,,
3720,P0110,S0139,25-Mar-17,0,0,10,2.95,PR06,PR03,,,,
3721,P0140,S0027,25-Mar-17,0,0,1,5.5,PR14,PR03,,,,
3722,P0732,S0097,25-Mar-17,1,7.58,12,8.95,PR14,PR03,,,,
3723,P0129,S0053,25-Mar-17,0,0,4,29.9,PR14,PR03,,,,
3724,P0327,S0066,25-Mar-17,0,0,12,2.95,PR14,PR03,,,,
3725,P0639,S0004,25-Mar-17,0,0,4,5.25,PR14,PR03,,,,
3726,P0425,S0106,25-Mar-17,0,0,6,5.9,PR14,PR03,,,,
3727,P0514,S0085,25-Mar-17,0,0,3,8.9,PR14,PR03,,,,
3728,P0399,S0125,25-Mar-17,0,0,18,4.5,PR14,PR03,,,,
3729,P0083,S0102,25-Mar-17,0,0,8,7.45,PR14,PR03,,,,
3730,P0312,S0142,25-Mar-17,0,0,12,15.9,PR14,PR03,,,,
3731,P0654,S0070,25-Mar-17,0,0,1,9.95,PR14,PR03,,,,
3732,P0614,S0088,25-Mar-17,0,0,5,15.9,PR14,PR03,,,,
3733,P0551,S0110,25-Mar-17,2,3.43,9,1.85,PR14,PR03,,,,
3734,P0103,S0056,25-Mar-17,12,29.44,76,2.65,PR14,PR03,,,,
3735,P0681,S0093,25-Mar-17,0,0,2,9.9,PR14,PR03,,,,
3736,P0506,S0024,25-Mar-17,0,0,12,6.5,PR05,PR03,,,,
3737,P0261,S0060,25-Mar-17,0,0,15,4.75,PR14,PR03,,,,
3738,P0690,S0035,25-Mar-17,0,0,3,14.9,PR14,PR03,,,,
3739,P0103,S0125,25-Mar-17,22,53.98,0,2.65,PR14,PR03,,,,
3740,P0399,S0126,25-Mar-17,0,0,12,4.5,PR14,PR03,,,,
3741,P0397,S0066,25-Mar-17,0,0,53,11.9,PR14,PR03,,,,
3742,P0654,S0104,25-Mar-17,1,9.21,2,9.95,PR14,PR03,,,,
3743,P0175,S0117,25-Mar-17,0,0,6,5.5,PR14,PR03,,,,
3744,P0425,S0110,25-Mar-17,0,0,2,5.9,PR14,PR03,,,,
3745,P0658,S0083,25-Mar-17,0,0,4,24.5,PR14,PR03,,,,
3746,P0282,S0018,25-Mar-17,0,0,25,1.9,PR14,PR03,,,,
3747,P0364,S0041,25-Mar-17,5,4.63,16,1,PR14,PR03,,,,
3748,P0196,S0126,25-Mar-17,0,0,9,8.9,PR14,PR03,,,,
3749,P0453,S0060,25-Mar-17,0,0,33,3.95,PR14,PR03,,,,
3750,P0543,S0050,25-Mar-17,1,2.31,19,2.5,PR14,PR03,,,,
3751,P0602,S0040,25-Mar-17,0,0,17,9.9,PR14,PR03,,,,
3752,P0705,S0034,25-Mar-17,0,0,12,14.9,PR09,PR03,,,,
3753,P0070,S0013,25-Mar-17,0,0,6,6.25,PR14,PR03,,,,
3754,P0219,S0070,25-Mar-17,0,0,4,7.25,PR14,PR03,,,,
3755,P0162,S0078,25-Mar-17,0,0,6,4.5,PR14,PR03,,,,
3756,P0499,S0089,25-Mar-17,0,0,27,0.75,PR14,PR03,,,,
3757,P0579,S0111,25-Mar-17,2 sales,3.39,0,NA,PR14,PR03,,,,
3758,P0044,S0070,25-Mar-17,0,0,5,6.9,PR14,PR03,,,,
3759,P0435,S0040,25-Mar-17,0,0,2,27.25,PR14,PR03,,,,
3760,P0070,S0097,25-Mar-17,2,11.57,4,6.25,PR14,PR03,,,,
3761,P0044,S0026,25-Mar-17,0,0,11,6.9,PR14,PR03,,,,
3762,P0195,S0117,25-Mar-17,0,0,5,5.75,PR14,PR03,,,,
3763,P0137,S0085,25-Mar-17,0,0,13,23.9,PR14,PR03,,,,
3764,P0311,S0132,25-Mar-17,0,0,1,1,PR14,PR03,,,,
3765,P0590,S0004,25-Mar-17,5,2.31,120,0.5,PR14,PR03,,,,
3766,P0506,S0070,25-Mar-17,0,0,9,6.5,PR05,PR03,,,,
3767,P0018,S0065,25-Mar-17,0,0,9,2.25,PR14,PR03,,,,
3768,P0691,S0125,26-Mar-17,0,0,2,3,PR14,PR03,,,,
3769,P0015,S0142,26-Mar-17,1,2.64,8,2.85,PR14,PR03,,,,
3770,P0470,S0139,26-Mar-17,0,0,3,17.9,PR14,PR03,,,,
3771,P0651,S0137,26-Mar-17,2,13.98,3,8.25,PR14,PR03,,,,
3772,P0055,S0104,26-Mar-17,0,0,7,3.5,PR14,PR03,,,,
3773,P0735,S0108,26-Mar-17,0,0,6,10.75,PR14,PR03,,,,
3774,P0425,S0093,26-Mar-17,0,0,3,5.9,PR14,PR03,,,,
3775,P0249,S0097,26-Mar-17,0,0,14,1.9,PR14,PR03,,,,
3776,P0406,S0093,26-Mar-17,0,0,21,9.95,PR14,PR03,,,,
3777,P0490,S0094,26-Mar-17,0,0,5,59.5,PR14,PR03,,,,
3778,P0551,S0022,26-Mar-17,0,0,23,1.85,PR14,PR03,,,,
3779,P0055,S0077,26-Mar-17,0,0,13,3.5,PR14,PR03,,,,
3780,P0673,S0049,26-Mar-17,0,0,8,8.95,PR14,PR03,,,,
3781,P0399,S0144,26-Mar-17,0,0,6,4.5,PR14,PR03,,,,
3782,P0551,S0032,26-Mar-17,0,0,9,1.85,PR14,PR03,,,,
3783,P0275,S0070,26-Mar-17,0,0,13,2.45,PR14,PR03,,,,
3784,P0689,S0060,26-Mar-17,0,0,26,28.9,PR14,PR03,,,,
3785,P0503,S0013,26-Mar-17,0,0,11,17.5,PR14,PR03,,,,
3786,P0241,S0110,26-Mar-17,0,0,6,12.95,PR14,PR03,,,,
3787,P0226,S0102,26-Mar-17,1,1.57,5,1.7,PR14,PR03,,,,
3788,P0511,S0094,26-Mar-17,0,0,14,31.25,PR14,PR03,,,,
3789,P0140,S0141,26-Mar-17,0,0,3,5.5,PR14,PR03,,,,
3790,P0130,S0132,26-Mar-17,0,0,4,9.75,PR14,PR03,,,,
3791,P0351,S0090,26-Mar-17,0,0,9,53.9,PR14,PR03,,,,
3792,P0169,S0056,26-Mar-17,0,0,7,4.99,PR14,PR03,,,,
3793,P0116,S0040,26-Mar-17,0,0,25,0.8,PR14,PR03,,,,
3794,P0286,S0078,26-Mar-17,1,0.93,24,1,PR14,PR03,,,,
3795,P0639,S0050,26-Mar-17,0,0,7,5.25,PR14,PR03,,,,
3796,P0400,S0105,26-Mar-17,0,0,3,7.5,PR14,PR03,,,,
3797,P0732,S0031,26-Mar-17,0,0,2,8.95,PR14,PR03,,,,
3798,P0055,S0030,26-Mar-17,0,0,10,3.5,PR14,PR03,,,,
3799,P0673,S0060,26-Mar-17,0,0,15,8.95,PR14,PR03,,,,
3800,P0092,S0031,26-Mar-17,0,0,9,1.75,PR14,PR03,,,,
